0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.0 0.0
2.75 0.0 0.0
2.85 0.0 0.0
2.95 0.0 0.0
3.0500000000000003 0.0 0.0
3.1500000000000004 0.0 0.0
3.25 0.0 0.0
3.35 0.0 0.0
3.45 0.0 0.0
3.5500000000000003 0.0 0.0
3.6500000000000004 0.005876235638687831 7.499625018749062e-5
3.75 0.16034637429298088 0.002233221672249717
3.85 1.408919709258795 0.02221555588887275
3.95 5.8470969658365775 0.10945286069030118
4.05 13.773984939006752 0.3253004016465864
4.15 21.48099641376757 0.6784327450294122
4.25 25.75207727202587 1.122068896555185
4.3500000000000005 25.514894663794415 1.581387597286823
4.45 22.509855910041537 2.0044331116777765
4.55 18.229602743595738 2.3613569321533054
4.65 14.068992988416404 2.646834324950307
4.75 10.616483455396576 2.8705231405095537
4.8500000000000005 7.9549914242608 3.042631201773125
4.95 6.029145580185636 3.177007816275753
5.050000000000001 4.686244177499635 3.283085845707624
5.15 3.5677924941875774 3.3653400663299595
5.25 2.9934380609324855 3.4350949119210368
5.3500000000000005 2.4739106775137554 3.4935336566504755
5.45 2.0518099919116444 3.542739529690178
5.550000000000001 1.8775421191983113 3.5873622985517613
5.65 1.6641823859690927 3.6283935803209912
5.75 1.5845248632948696 3.667633285002419
5.8500000000000005 1.4566670078957549 3.70558972051396
5.95 1.4418243737708394 3.7439628018598508
6.050000000000001 1.4699238171913178 3.7847024315449938
6.15 1.5581769620777755 3.8293585320733055
6.25 1.595556707470264 3.8777061146941967
6.3500000000000005 1.6737717500425076 3.931295101911535
6.45 1.8172690049765245 3.993025348732514
6.550000000000001 2.001209386629048 4.063905138076355
6.65 2.2958894236951752 4.147625952035665
6.75 2.6332267600474997 4.249345866039969
6.8500000000000005 3.048402275520877 4.372123060513704
6.95 3.504968132311733 4.5197323467160695
7.050000000000001 4.011293706044696 4.696790160492085
7.15 4.4036745571188805 4.897405129743602
7.25 4.633842802242243 5.115677549456011
7.3500000000000005 4.633860613464722 5.340024665433517
7.45 4.4954389902161545 5.5625802043232415
7.550000000000001 4.041579833882723 5.767653284002586
7.65 3.62584943727645 5.953252337383255
7.75 3.102248250717617 6.114344282785938
7.8500000000000005 2.585571366851162 6.250820792293832
7.95 2.232996404266049 6.367756612169463
8.05 1.913127677406204 6.469968168258331
8.15 1.710409408995695 6.560671966401758
8.25 1.5739652663498935 6.646651000783311
8.35 1.5319540254014126 6.7318467409963
8.450000000000001 1.4924140262764602 6.81645084412444
8.55 1.4375838492582995 6.8984550772461475
8.65 1.3820850968111156 6.977009482859222
8.75 1.2564632154761506 7.049022548872486
8.85 1.1167195935413452 7.112177724446965
8.950000000000001 0.9792083846584358 7.167541622918695
9.05 0.8677840871261401 7.215772544705963
9.15 0.7521969242175961 7.257587120643904
9.25 0.728940934253475 7.295160241987874
9.35 0.6509774867735421 7.327933603319828
9.450000000000001 0.6174057056095764 7.358615402563209
9.55 0.591178371787343 7.3875722880522705
9.65 0.5727521168293104 7.414745929370222
9.75 0.5412583559696308 7.440836291518793
9.850000000000001 0.5077005014808504 7.465476726163737
9.950000000000001 0.5072801245092468 7.489983834141614
10.05 0.5006428020345856 7.514299285035739
